"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
6404,29.9,29.9,70.1,"Boudry NE","Boudry (NE)","Boudry NE",,"L'initiative du Centre pour la création d’une Cour des comptes échoue avec 70,1 pour cent de non à Boudry. Les citoyens acceptent par contre le contre-projet avec 92,3 pour cent de oui.",
6408,43.2,43.2,56.8,"Cortaillod NE","Cortaillod (NE)","Cortaillod NE",,"L'initiative du Centre pour la création d’une Cour des comptes échoue avec 56,8 pour cent de non à Cortaillod. Les citoyens acceptent par contre le contre-projet avec 73,3 pour cent de oui.",
6413,45.6,45.6,54.4,"Rochefort NE","Rochefort (NE)","Rochefort NE",,"La création d'une Cour des comptes à Neuchâtel est refusée par les citoyens de Rochefort. Les initiants n'obtiennent que 45,6 pour cent de oui et le solution voulue par le Conseil d'Etat 6,4 pour cent de oui.",
6416,36.5,36.5,63.5,"Milvignes NE","Milvignes (NE)","Milvignes NE",,"L'initiative du Centre pour la création d’une Cour des comptes échoue avec 63,5 pour cent de non à Milvignes. Les citoyens acceptent par contre le contre-projet avec 96,7 pour cent de oui.",
6417,91.6,91.6,8.4,"La Grande Béroche NE","La Grande Béroche (NE)","La Grande Béroche NE",,"L'initiative du Centre pour la création d’une Cour des comptes passe la rampe avec 91,6 pour cent de voix à La Grande Béroche. Les citoyens refusent par contre le contre-projet avec 93,6 pour cent de non.",
6421,12.9,12.9,87.1,"La Chaux-de-Fonds NE","La Chaux-de-Fonds (NE)","La Chaux-de-Fonds NE",,"Double non à La Chaux-de-Fonds. Les citoyens ont rejeté l’initiative du Centre pour la création d’une Cour des comptes à Neuchâtel (87,1 pour cent de non) et le contre-projet du Conseil d'Etat (56,5 pour cent de non).",
6422,32.7,32.7,67.3,"Les Planchettes NE","Les Planchettes (NE)","Les Planchettes NE",,"L'initiative du Centre pour la création d’une Cour des comptes ne reçoit que 32,7 pour cent de oui aux Planchettes. Les citoyens ont préféré le contre-projet gouvernemental, qui obtient 55,6 pour cent de oui.",
6423,41.7,41.7,58.3,"La SagNE","La Sagne (NE)","La SagNE",,"L'initiative du Centre pour la création d’une Cour des comptes échoue avec 58,3 pour cent de non à La Sagne. Les citoyens acceptent par contre le contre-projet avec 83,1 pour cent de oui.",
6432,83.2,83.2,16.8,"La BréviNE","La Brévine (NE)","La BréviNE",,"L'initiative du Centre pour la création d’une Cour des comptes passe la rampe avec 83,2 pour cent de voix à La Brévine. Les citoyens refusent par contre le contre-projet avec 66,9 pour cent de non.",
6433,10.6,10.6,89.4,"Brot-Plamboz NE","Brot-Plamboz (NE)","Brot-Plamboz NE",,"La création d'une Cour des comptes à Neuchâtel est refusée par les citoyens de Brot-Plamboz. Les initiants n'obtiennent que 10,6 pour cent de oui et le solution voulue par le Conseil d'Etat 36,9 pour cent de oui.",
6434,69.4,69.4,30.6,"Le Cerneux-Péquignot NE","Le Cerneux-Péquignot (NE)","Le Cerneux-Péquignot NE",,"L'initiative du Centre pour la création d’une Cour des comptes passe la rampe avec 69,4 pour cent de voix au Cerneux-Péquignot. Les citoyens refusent par contre le contre-projet avec 92,4 pour cent de non.",
6435,62.3,62.3,37.7,"La Chaux-du-Milieu NE","La Chaux-du-Milieu (NE)","La Chaux-du-Milieu NE",,"L'initiative du Centre pour la création d’une Cour des comptes passe la rampe avec 62,3 pour cent de voix à La Chaux-du-Milieu. Les citoyens refusent par contre le contre-projet avec 54,4 pour cent de non.",
