"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
2701,50,0,0,"Basel BS","Bâle (BS)","Basilea BS","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2702,50,0,0,"Bettingen BS","Bettingen (BS)","Bettingen BS","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2703,50,0,0,"Riehen BS","Riehen (BS)","Riehen BS","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2761,53.6,53.6,46.4,"Aesch BL","Aesch (BL)","Aesch BL","Aesch BL hat der Änderung des Filmgesetzes zugestimmt und zwar mit 1'309 Ja zu 1'133 Nein. Die entspricht einem Ja-Stimmen-Anteil von 53,6 Prozent.","A Aesch (BL), les habitants ont soutenu avec 53,6 pour cent des voix la nouvelle loi sur le cinéma.","Da Aesch BL è arrivato un ""sì"" alle urne per la legge sul cinema. I cittadini hanno accolto il testo con il 53,6 percento dei voti."
2762,50,0,0,"Allschwil BL","Allschwil (BL)","Allschwil BL","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2763,60.1,60.1,39.9,"Arlesheim BL","Arlesheim (BL)","Arlesheim BL","60,1 Prozent der Stimmbürgerinnen und Stimmbürger von Arlesheim haben für die Änderung des Filmgesetzes gestimmt.","Les citoyens d'Arlesheim sont favorables à la loi modifiée sur le cinéma. Ils ont voté à 60,1 pour cent en faveur du projet du Conseil fédéral et du Parlement.","Nel comune di Arlesheim la legge sul cinema è stata approvata con il 60,1 percento dei voti."
2764,58.1,58.1,41.9,"Biel-Benken BL","Biel-Benken (BL)","Biel-Benken BL","Ja zur Änderung des Filmgesetzes: Biel-Benken hat die Vorlage mit 58,1 Prozent der Stimmen angenommen.","Les citoyens de Biel-Benken disent oui à la modification de la loi sur le cinéma avec 58,1 pour cent des voix.","A Biel-Benken i cittadini hanno accolto, con il 58,1 percento dei voti, la legge sul cinema."
2765,59.3,59.3,40.7,"Binningen BL","Binningen (BL)","Binningen BL","59,3 Prozent der Stimmbürgerinnen und Stimmbürger von Binningen haben für die Änderung des Filmgesetzes gestimmt.","Les citoyens de Binningen sont favorables à la loi modifiée sur le cinéma. Ils ont voté à 59,3 pour cent en faveur du projet du Conseil fédéral et du Parlement.","Nel comune di Binningen la legge sul cinema è stata approvata con il 59,3 percento dei voti."
2766,50,0,0,"Birsfelden BL","Birsfelden (BL)","Birsfelden BL","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2767,58.4,58.4,41.6,"Bottmingen BL","Bottmingen (BL)","Bottmingen BL","Die ""Lex Netflix"" ist in Bottmingen mit 1'179 Ja zu 841 Nein angenommen worden. Die entspricht 58,4 Prozent der Stimmen.","A Bottmingen, les habitants sont favorables à la loi sur le cinéma. Ils ont dit oui à 58,4 pour cent à la ""Lex Netflix"".","I cittadini di Bottmingen si sono espressi a favore della legge sul cinema. Il testo è stato approvato con il 58,4 percento dei voti."
2768,50,0,0,"Ettingen BL","Ettingen (BL)","Ettingen BL","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2769,62.1,62.1,37.9,"Münchenstein BL","Münchenstein (BL)","Münchenstein BL","62,1 Prozent der Stimmbürgerinnen und Stimmbürger von Münchenstein haben für die Änderung des Filmgesetzes gestimmt.","Les citoyens de Münchenstein sont favorables à la loi modifiée sur le cinéma. Ils ont voté à 62,1 pour cent en faveur du projet du Conseil fédéral et du Parlement.","Nel comune di Münchenstein la legge sul cinema è stata approvata con il 62,1 percento dei voti."
2770,50,0,0,"Muttenz BL","Muttenz (BL)","Muttenz BL","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2771,58.9,58.9,41.1,"Oberwil BL","Oberwil (BL)","Oberwil BL","Die ""Lex Netflix"" ist in Oberwil BL mit 1'757 Ja zu 1'227 Nein angenommen worden. Die entspricht 58,9 Prozent der Stimmen.","A Oberwil (BL), les habitants sont favorables à la loi sur le cinéma. Ils ont dit oui à 58,9 pour cent à la ""Lex Netflix"".","I cittadini di Oberwil BL si sono espressi a favore della legge sul cinema. Il testo è stato approvato con il 58,9 percento dei voti."
2772,54,54,46,"Pfeffingen BL","Pfeffingen (BL)","Pfeffingen BL","54 Prozent der Stimmbürgerinnen und Stimmbürger von Pfeffingen haben Ja gesagt zur Änderung des Filmgesetzes.","Les citoyens de Pfeffingen valident avec 54 pour cent de oui la loi sur le cinéma.","Con il 54 percento di ""sì"", i cittadini del comune di Pfeffingen hanno accolto la legge sul cinema."
2773,55.2,55.2,44.8,"Reinach BL","Reinach (BL)","Reinach BL","Reinach BL hat mit 55,2 Prozent Ja gesagt zur ""Lex Netflix"".","La commune de Reinach (BL) veut une nouvelle loi sur le cinéma. Elle a accepté la ""Lex Netflix"" par 55,2 pour cent des voix.","Nel comune di Reinach BL la legge sul cinema è stata accettata con il 55,2 percento dei voti."
2774,55,55,45,"Schönenbuch BL","Schönenbuch (BL)","Schönenbuch BL","Die ""Lex Netflix"" ist in Schönenbuch mit 258 Ja zu 211 Nein angenommen worden. Die entspricht 55 Prozent der Stimmen.","A Schönenbuch, les habitants sont favorables à la loi sur le cinéma. Ils ont dit oui à 55 pour cent à la ""Lex Netflix"".","I cittadini di Schönenbuch si sono espressi a favore della legge sul cinema. Il testo è stato approvato con il 55 percento dei voti."
2775,58.4,58.4,41.6,"Therwil BL","Therwil (BL)","Therwil BL","Mit 58,4 Prozent Ja hat sich Therwil für die Änderung des Filmgesetzes ausgesprochen.","Pour les habitants de Therwil, une nouvelle loi sur le cinéma est nécessaire. Ils ont voté oui à 58,4 pour cent en faveur de la ""Lex Netflix"".","Sì alla legge sul cinema nel comune di Therwil: i cittadini hanno approvato il testo con il 58,4 percento dei voti."
2781,57.9,57.9,42.1,"Blauen BL","Blauen (BL)","Blauen BL","57,9 Prozent der Stimmbürgerinnen und Stimmbürger von Blauen haben für die Änderung des Filmgesetzes gestimmt.","Les citoyens de Blauen sont favorables à la loi modifiée sur le cinéma. Ils ont voté à 57,9 pour cent en faveur du projet du Conseil fédéral et du Parlement.","Nel comune di Blauen la legge sul cinema è stata approvata con il 57,9 percento dei voti."
2782,44.3,44.3,55.7,"Brislach BL","Brislach (BL)","Brislach BL","Die Änderung des Filmgesetzes ist in Brislach mit 55,7 Prozent abgelehnt worden.","Non à la modification de la loi sur le cinéma à Brislach: la commune a rejeté avec 55,7 pour cent des voix la ""Lex Netflix"" soumise aux urnes ce dimanche.","Da Brislach è arrivato un ""no"" alle urne per la legge sul cinema. I cittadini hanno bocciato il testo con il 55,7 percento dei voti."
2783,41.5,41.5,58.5,"Burg im Leimental BL","Burg im Leimental (BL)","Burg im Leimental BL","Burg im Leimental will nichts wissen der Änderung des Filmgesetzes: Mit 48 Nein- zu 34 Ja-Stimmen hat die Gemeinde die Vorlage verworfen.","48 habitants de Burg im Leimental se sont opposés à la modification de loi sur le cinéma. Les partisans de la ""Lex Netflix"" soumise aux urnes n'étaient que 34.","Nel comune di Burg im Leimental la legge sul cinema è stata bocciata con 48 voti contro 34."
2784,49.7,49.7,50.3,"Dittingen BL","Dittingen (BL)","Dittingen BL","Mit 79 Nein- zu 78 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger von Dittingen die Änderung des Filmgesetzes abgelehnt. Das entspricht 50,3 Prozent.","A Dittingen, c'est non à 50,3 pour cent à la nouvelle loi sur le cinéma.","Con il 50,3 percento di ""no"", i cittadini del comune di Dittingen hanno respinto la legge sul cinema."
2785,47.9,47.9,52.1,"Duggingen BL","Duggingen (BL)","Duggingen BL","52,1 Prozent der Stimmbürgerinnen und Stimmbürger von Duggingen haben die ""Lex Netflix"" abgelehnt.","52,1 pour cent des habitants de Duggingen ont refusé la modification de la loi sur le cinéma.","No alla legge sul cinema nel comune di Duggingen: i cittadini hanno bocciato il testo con il 52,1 percento dei voti."
2786,50.5,50.5,49.5,"Grellingen BL","Grellingen (BL)","Grellingen BL","50,5 Prozent der Stimmbürgerinnen und Stimmbürger von Grellingen haben Ja gesagt zur Änderung des Filmgesetzes.","Les citoyens de Grellingen valident avec 50,5 pour cent de oui la loi sur le cinéma.","Con il 50,5 percento di ""sì"", i cittadini del comune di Grellingen hanno accolto la legge sul cinema."
2787,51.5,51.5,48.5,"Laufen BL","Laufon (BL)","Laufen BL","Die ""Lex Netflix"" ist in Laufen mit 677 Ja zu 637 Nein angenommen worden. Die entspricht 51,5 Prozent der Stimmen.","A Laufon, les habitants sont favorables à la loi sur le cinéma. Ils ont dit oui à 51,5 pour cent à la ""Lex Netflix"".","I cittadini di Laufen si sono espressi a favore della legge sul cinema. Il testo è stato approvato con il 51,5 percento dei voti."
2788,43.6,43.6,56.4,"Liesberg BL","Liesberg (BL)","Liesberg BL","56,4 Prozent der Stimmbürgerinnen und Stimmbürger von Liesberg haben die ""Lex Netflix"" abgelehnt.","56,4 pour cent des habitants de Liesberg ont refusé la modification de la loi sur le cinéma.","No alla legge sul cinema nel comune di Liesberg: i cittadini hanno bocciato il testo con il 56,4 percento dei voti."
2789,41.3,41.3,58.7,"Nenzlingen BL","Nenzlingen (BL)","Nenzlingen BL","58,7 Prozent Stimmbürgerinnen und Stimmbürger von Nenzlingen haben Nein gesagt zur ""Lex Netflix"".","Nenzlingen s'oppose à la modification de la loi sur le cinéma. La commune a dit non à 58,7 pour cent au projet soutenu par le Conseil fédéral et le Parlement.","I cittadini di Nenzlingen si sono espressi contro la legge sul cinema. Il testo è stato respinto con il 58,7 percento dei voti."
2790,44.4,44.4,55.6,"Roggenburg BL","Roggenburg (BL)","Roggenburg BL","Roggenburg will nichts wissen der Änderung des Filmgesetzes: Mit 40 Nein- zu 32 Ja-Stimmen hat die Gemeinde die Vorlage verworfen.","40 habitants de Roggenburg se sont opposés à la modification de loi sur le cinéma. Les partisans de la ""Lex Netflix"" soumise aux urnes n'étaient que 32.","Nel comune di Roggenburg la legge sul cinema è stata bocciata con 40 voti contro 32."
2791,50.9,50.9,49.1,"Röschenz BL","Röschenz (BL)","Röschenz BL","Röschenz hat der Änderung des Filmgesetzes zugestimmt und zwar mit 268 Ja zu 259 Nein. Die entspricht einem Ja-Stimmen-Anteil von 50,9 Prozent.","A Röschenz, les habitants ont soutenu avec 50,9 pour cent des voix la nouvelle loi sur le cinéma.","Da Röschenz è arrivato un ""sì"" alle urne per la legge sul cinema. I cittadini hanno accolto il testo con il 50,9 percento dei voti."
2792,39.8,39.8,60.2,"Wahlen BL","Wahlen (BL)","Wahlen BL","Mit 177 Nein- zu 117 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger von Wahlen die Änderung des Filmgesetzes abgelehnt. Das entspricht 60,2 Prozent.","A Wahlen, c'est non à 60,2 pour cent à la nouvelle loi sur le cinéma.","Con il 60,2 percento di ""no"", i cittadini del comune di Wahlen hanno respinto la legge sul cinema."
2793,50,0,0,"Zwingen BL","Zwingen (BL)","Zwingen BL","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
