"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
6702,29.9,29.9,70.1,"Boécourt JU","Boécourt (JU)","Boécourt JU","NA NA","L'initiative en faveur d'une baisse de la taxe sur les plaques des véhicules ne passe pas la rampe à Boécourt. Les citoyens ont dit non par 70,1 pour cent des voix à cette proposition. Boécourt n'a pas suivi l'ensemble du canton, qui a approuvé l'initiative.","NA NA"
6703,43.2,43.2,56.8,"Bourrignon JU","Bourrignon (JU)","Bourrignon JU","NA NA","Bourrignon rejette par 56,8 pour cent des voix l'initiative en faveur d'une baisse de la taxe sur les plaques des véhicules. Bourrignon n'a pas suivi l'ensemble du canton, qui a approuvé l'initiative.","NA NA"
6704,45.6,45.6,54.4,"Châtillon JU","Châtillon (JU)","Châtillon JU","NA NA","Les habitants de Châtillon (JU) ne veulent pas de l'initiative en faveur d'une baisse de la taxe sur les plaques des véhicules. Ils ont rejeté la proposition par 54,4 pour cent. Châtillon (JU) n'a pas suivi l'ensemble du canton, qui a approuvé l'initiative.","NA NA"
6706,36.5,36.5,63.5,"Courchapoix JU","Courchapoix (JU)","Courchapoix JU","NA NA","L'initiative en faveur d'une baisse de la taxe sur les plaques des véhicules ne passe pas la rampe à Courchapoix. Les citoyens ont dit non par 63,5 pour cent des voix à cette proposition. Courchapoix n'a pas suivi l'ensemble du canton, qui a approuvé l'initiative.","NA NA"
6708,91.6,91.6,8.4,"Courrendlin JU","Courrendlin (JU)","Courrendlin JU","NA NA","Courrendlin a accepté par 91,6 pour cent l'initiative en faveur d'une baisse de la taxe sur les plaques d'immatriculation des véhicules. Courrendlin a voté comme le canton du Jura.","NA NA"
6709,12.9,12.9,87.1,"Courroux JU","Courroux (JU)","Courroux JU","NA NA","L'initiative en faveur d'une baisse de la taxe sur les plaques des véhicules ne passe pas la rampe à Courroux. Les citoyens ont dit non par 87,1 pour cent des voix à cette proposition. Courroux n'a pas suivi l'ensemble du canton, qui a approuvé l'initiative.","NA NA"
6710,32.7,32.7,67.3,"Courtételle JU","Courtételle (JU)","Courtételle JU","NA NA","Courtételle rejette par 67,3 pour cent des voix l'initiative en faveur d'une baisse de la taxe sur les plaques des véhicules. Courtételle n'a pas suivi l'ensemble du canton, qui a approuvé l'initiative.","NA NA"
6711,41.7,41.7,58.3,"Delsberg JU","Delémont (JU)","Delsberg JU","NA NA","Les habitants de Delémont ne veulent pas de l'initiative en faveur d'une baisse de la taxe sur les plaques des véhicules. Ils ont rejeté la proposition par 58,3 pour cent. Delémont n'a pas suivi l'ensemble du canton, qui a approuvé l'initiative.","NA NA"
6712,83.2,83.2,16.8,"Develier JU","Develier (JU)","Develier JU","NA NA","La commune de Develier dit oui à 83,2 pour cent à l'initiative en faveur d'une baisse de la taxe sur les plaques d'immatriculation des véhicules. Develier a voté comme le canton du Jura.","NA NA"
6713,10.6,10.6,89.4,"Ederswiler JU","Ederswiler (JU)","Ederswiler JU","NA NA","Ederswiler rejette par 89,4 pour cent des voix l'initiative en faveur d'une baisse de la taxe sur les plaques des véhicules. Ederswiler n'a pas suivi l'ensemble du canton, qui a approuvé l'initiative.","NA NA"
6715,69.4,69.4,30.6,"Mervelier JU","Mervelier (JU)","Mervelier JU","NA NA","Mervelier a accepté par 69,4 pour cent l'initiative en faveur d'une baisse de la taxe sur les plaques d'immatriculation des véhicules. Mervelier a voté comme le canton du Jura.","NA NA"
6716,62.3,62.3,37.7,"Mettembert JU","Mettembert (JU)","Mettembert JU","NA NA","La commune de Mettembert dit oui à 62,3 pour cent à l'initiative en faveur d'une baisse de la taxe sur les plaques d'immatriculation des véhicules. Mettembert a voté comme le canton du Jura.","NA NA"
6718,4.2,4.2,95.8,"Movelier JU","Movelier (JU)","Movelier JU","NA NA","L'initiative en faveur d'une baisse de la taxe sur les plaques des véhicules ne passe pas la rampe à Movelier. Les citoyens ont dit non par 95,8 pour cent des voix à cette proposition. Movelier n'a pas suivi l'ensemble du canton, qui a approuvé l'initiative.","NA NA"
6719,93.6,93.6,6.4,"Pleigne JU","Pleigne (JU)","Pleigne JU","NA NA","Les citoyens de Pleigne ont approuvé à 93,6 pour cent l'initiative en faveur d'une baisse de la taxe sur les plaques des véhicules. Pleigne a voté comme le canton du Jura.","NA NA"
6721,38.2,38.2,61.8,"Rossemaison JU","Rossemaison (JU)","Rossemaison JU","NA NA","Rossemaison rejette par 61,8 pour cent des voix l'initiative en faveur d'une baisse de la taxe sur les plaques des véhicules. Rossemaison n'a pas suivi l'ensemble du canton, qui a approuvé l'initiative.","NA NA"
6722,71.6,71.6,28.4,"Saulcy JU","Saulcy (JU)","Saulcy JU","NA NA","Les citoyens de Saulcy ont approuvé à 71,6 pour cent l'initiative en faveur d'une baisse de la taxe sur les plaques des véhicules. Saulcy a voté comme le canton du Jura.","NA NA"
6724,33.9,33.9,66.1,"Soyhières JU","Soyhières (JU)","Soyhières JU","NA NA","Soyhières rejette par 66,1 pour cent des voix l'initiative en faveur d'une baisse de la taxe sur les plaques des véhicules. Soyhières n'a pas suivi l'ensemble du canton, qui a approuvé l'initiative.","NA NA"
6729,26.9,26.9,73.1,"Haute-Sorne JU","Haute-Sorne (JU)","Haute-Sorne JU","NA NA","L'initiative en faveur d'une baisse de la taxe sur les plaques des véhicules ne passe pas la rampe à Haute-Sorne. Les citoyens ont dit non par 73,1 pour cent des voix à cette proposition. Haute-Sorne n'a pas suivi l'ensemble du canton, qui a approuvé l'initiative.","NA NA"
6730,61.8,61.8,38.2,"Val Terbi JU","Val Terbi (JU)","Val Terbi JU","NA NA","Val Terbi a accepté par 61,8 pour cent l'initiative en faveur d'une baisse de la taxe sur les plaques d'immatriculation des véhicules. Val Terbi a voté comme le canton du Jura.","NA NA"
6741,28.5,28.5,71.5,"Le Bémont JU","Le Bémont (JU)","Le Bémont JU","NA NA","Le Bémont (JU) rejette par 71,5 pour cent des voix l'initiative en faveur d'une baisse de la taxe sur les plaques des véhicules. Le Bémont (JU) n'a pas suivi l'ensemble du canton, qui a approuvé l'initiative.","NA NA"
6742,42.4,42.4,57.6,"Les Bois JU","Les Bois (JU)","Les Bois JU","NA NA","L'initiative en faveur d'une baisse de la taxe sur les plaques des véhicules ne passe pas la rampe aux Bois. Les citoyens ont dit non par 57,6 pour cent des voix à cette proposition. Les Bois n'a pas suivi l'ensemble du canton, qui a approuvé l'initiative.","NA NA"
6743,31,31,69,"Les Breuleux JU","Les Breuleux (JU)","Les Breuleux JU","NA NA","L'initiative en faveur d'une baisse de la taxe sur les plaques des véhicules ne passe pas la rampe aux Breuleux. Les citoyens ont dit non par 69 pour cent des voix à cette proposition. Les Breuleux n'a pas suivi l'ensemble du canton, qui a approuvé l'initiative.","NA NA"
6744,52.2,52.2,47.8,"La Chaux-des-Breuleux JU","La Chaux-des-Breuleux (JU)","La Chaux-des-Breuleux JU","NA NA","La commune de La Chaux-des-Breuleux dit oui à 52,2 pour cent à l'initiative en faveur d'une baisse de la taxe sur les plaques d'immatriculation des véhicules. La Chaux-des-Breuleux a voté comme le canton du Jura.","NA NA"
6745,86.3,86.3,13.7,"Les Enfers JU","Les Enfers (JU)","Les Enfers JU","NA NA","Les citoyens des Enfers ont approuvé à 86,3 pour cent l'initiative en faveur d'une baisse de la taxe sur les plaques des véhicules. Les Enfers a voté comme le canton du Jura.","NA NA"
6748,74,74,26,"Les Genevez JU","Les Genevez (JU)","Les Genevez JU","NA NA","Les Genevez (JU) a accepté par 74 pour cent l'initiative en faveur d'une baisse de la taxe sur les plaques d'immatriculation des véhicules. Les Genevez (JU) a voté comme le canton du Jura.","NA NA"
6750,26.6,26.6,73.4,"Lajoux JU","Lajoux (JU)","Lajoux JU","NA NA","L'initiative en faveur d'une baisse de la taxe sur les plaques des véhicules ne passe pas la rampe à Lajoux (JU). Les citoyens ont dit non par 73,4 pour cent des voix à cette proposition. Lajoux (JU) n'a pas suivi l'ensemble du canton, qui a approuvé l'initiative.","NA NA"
6751,90.5,90.5,9.5,"Montfaucon JU","Montfaucon (JU)","Montfaucon JU","NA NA","La commune de Montfaucon dit oui à 90,5 pour cent à l'initiative en faveur d'une baisse de la taxe sur les plaques d'immatriculation des véhicules. Montfaucon a voté comme le canton du Jura.","NA NA"
6753,41.5,41.5,58.5,"Muriaux JU","Muriaux (JU)","Muriaux JU","NA NA","Les habitants de Muriaux ne veulent pas de l'initiative en faveur d'une baisse de la taxe sur les plaques des véhicules. Ils ont rejeté la proposition par 58,5 pour cent. Muriaux n'a pas suivi l'ensemble du canton, qui a approuvé l'initiative.","NA NA"
6754,57.7,57.7,42.3,"Le Noirmont JU","Le Noirmont (JU)","Le Noirmont JU","NA NA","Le Noirmont a accepté par 57,7 pour cent l'initiative en faveur d'une baisse de la taxe sur les plaques d'immatriculation des véhicules. Le Noirmont a voté comme le canton du Jura.","NA NA"
6757,3.1,3.1,96.9,"Saignelégier JU","Saignelégier (JU)","Saignelégier JU","NA NA","L'initiative en faveur d'une baisse de la taxe sur les plaques des véhicules ne passe pas la rampe à Saignelégier. Les citoyens ont dit non par 96,9 pour cent des voix à cette proposition. Saignelégier n'a pas suivi l'ensemble du canton, qui a approuvé l'initiative.","NA NA"
6758,93.7,93.7,6.3,"Saint-Brais JU","Saint-Brais (JU)","Saint-Brais JU","NA NA","Les citoyens de Saint-Brais ont approuvé à 93,7 pour cent l'initiative en faveur d'une baisse de la taxe sur les plaques des véhicules. C'est dans cette commune que le oui a été le plus fort dans le canton.","NA NA"
6759,39.4,39.4,60.6,"Soubey JU","Soubey (JU)","Soubey JU","NA NA","Les habitants de Soubey ne veulent pas de l'initiative en faveur d'une baisse de la taxe sur les plaques des véhicules. Ils ont rejeté la proposition par 60,6 pour cent. Soubey n'a pas suivi l'ensemble du canton, qui a approuvé l'initiative.","NA NA"
6771,40.3,40.3,59.7,"Alle JU","Alle (JU)","Alle JU","NA NA","Les habitants d'Alle ne veulent pas de l'initiative en faveur d'une baisse de la taxe sur les plaques des véhicules. Ils ont rejeté la proposition par 59,7 pour cent. Alle n'a pas suivi l'ensemble du canton, qui a approuvé l'initiative.","NA NA"
6773,39.6,39.6,60.4,"Beurnevésin JU","Beurnevésin (JU)","Beurnevésin JU","NA NA","Les habitants de Beurnevésin ne veulent pas de l'initiative en faveur d'une baisse de la taxe sur les plaques des véhicules. Ils ont rejeté la proposition par 60,4 pour cent. Beurnevésin n'a pas suivi l'ensemble du canton, qui a approuvé l'initiative.","NA NA"
6774,1.4,1.4,98.6,"Boncourt JU","Boncourt (JU)","Boncourt JU","NA NA","Boncourt rejette par 98,6 pour cent des voix l'initiative en faveur d'une baisse de la taxe sur les plaques des véhicules. Nulle part ailleurs dans le canton, le refus de l'initiative a été plus fort qu'à Boncourt.","NA NA"
6775,77.5,77.5,22.5,"Bonfol JU","Bonfol (JU)","Bonfol JU","NA NA","Bonfol a accepté par 77,5 pour cent l'initiative en faveur d'une baisse de la taxe sur les plaques d'immatriculation des véhicules. Bonfol a voté comme le canton du Jura.","NA NA"
6778,53.8,53.8,46.2,"Bure JU","Bure (JU)","Bure JU","NA NA","La commune de Bure dit oui à 53,8 pour cent à l'initiative en faveur d'une baisse de la taxe sur les plaques d'immatriculation des véhicules. Bure a voté comme le canton du Jura.","NA NA"
6781,21.3,21.3,78.7,"Coeuve JU","Coeuve (JU)","Coeuve JU","NA NA","Coeuve rejette par 78,7 pour cent des voix l'initiative en faveur d'une baisse de la taxe sur les plaques des véhicules. Coeuve n'a pas suivi l'ensemble du canton, qui a approuvé l'initiative.","NA NA"
6782,55.8,55.8,44.2,"Cornol JU","Cornol (JU)","Cornol JU","NA NA","Cornol a accepté par 55,8 pour cent l'initiative en faveur d'une baisse de la taxe sur les plaques d'immatriculation des véhicules. Cornol a voté comme le canton du Jura.","NA NA"
6783,48.9,48.9,51.1,"Courchavon JU","Courchavon (JU)","Courchavon JU","NA NA","Courchavon rejette par 51,1 pour cent des voix l'initiative en faveur d'une baisse de la taxe sur les plaques des véhicules. Courchavon n'a pas suivi l'ensemble du canton, qui a approuvé l'initiative.","NA NA"
6784,49.6,49.6,50.4,"Courgenay JU","Courgenay (JU)","Courgenay JU","NA NA","Les habitants de Courgenay ne veulent pas de l'initiative en faveur d'une baisse de la taxe sur les plaques des véhicules. Ils ont rejeté la proposition par 50,4 pour cent. Courgenay n'a pas suivi l'ensemble du canton, qui a approuvé l'initiative.","NA NA"
6785,49.4,49.4,50.6,"Courtedoux JU","Courtedoux (JU)","Courtedoux JU","NA NA","Courtedoux rejette par 50,6 pour cent des voix l'initiative en faveur d'une baisse de la taxe sur les plaques des véhicules. Courtedoux n'a pas suivi l'ensemble du canton, qui a approuvé l'initiative.","NA NA"
6787,41.2,41.2,58.8,"Damphreux JU","Damphreux (JU)","Damphreux JU","NA NA","Les habitants de Damphreux ne veulent pas de l'initiative en faveur d'une baisse de la taxe sur les plaques des véhicules. Ils ont rejeté la proposition par 58,8 pour cent. Damphreux n'a pas suivi l'ensemble du canton, qui a approuvé l'initiative.","NA NA"
6789,51.4,51.4,48.6,"Fahy JU","Fahy (JU)","Fahy JU","NA NA","Fahy a accepté par 51,4 pour cent l'initiative en faveur d'une baisse de la taxe sur les plaques d'immatriculation des véhicules. Fahy a voté comme le canton du Jura.","NA NA"
6790,52,52,48,"Fontenais JU","Fontenais (JU)","Fontenais JU","NA NA","Fontenais a accepté par 52 pour cent l'initiative en faveur d'une baisse de la taxe sur les plaques d'immatriculation des véhicules. Fontenais a voté comme le canton du Jura.","NA NA"
6792,52.2,52.2,47.8,"Grandfontaine JU","Grandfontaine (JU)","Grandfontaine JU","NA NA","Grandfontaine a accepté par 52,2 pour cent l'initiative en faveur d'une baisse de la taxe sur les plaques d'immatriculation des véhicules. Grandfontaine a voté comme le canton du Jura.","NA NA"
6793,28.1,28.1,71.9,"Lugnez JU","Lugnez (JU)","Lugnez JU","NA NA","Lugnez rejette par 71,9 pour cent des voix l'initiative en faveur d'une baisse de la taxe sur les plaques des véhicules. Lugnez n'a pas suivi l'ensemble du canton, qui a approuvé l'initiative.","NA NA"
6800,59.7,59.7,40.3,"Pruntrut JU","Porrentruy (JU)","Pruntrut JU","NA NA","Porrentruy a accepté par 59,7 pour cent l'initiative en faveur d'une baisse de la taxe sur les plaques d'immatriculation des véhicules. Porrentruy a voté comme le canton du Jura.","NA NA"
6806,35.4,35.4,64.6,"Vendlincourt JU","Vendlincourt (JU)","Vendlincourt JU","NA NA","Les habitants de Vendlincourt ne veulent pas de l'initiative en faveur d'une baisse de la taxe sur les plaques des véhicules. Ils ont rejeté la proposition par 64,6 pour cent. Vendlincourt n'a pas suivi l'ensemble du canton, qui a approuvé l'initiative.","NA NA"
6807,53.5,53.5,46.5,"Basse-Allaine JU","Basse-Allaine (JU)","Basse-Allaine JU","NA NA","Basse-Allaine a accepté par 53,5 pour cent l'initiative en faveur d'une baisse de la taxe sur les plaques d'immatriculation des véhicules. Basse-Allaine a voté comme le canton du Jura.","NA NA"
6808,14.1,14.1,85.9,"Clos du Doubs JU","Clos du Doubs (JU)","Clos du Doubs JU","NA NA","Clos du Doubs rejette par 85,9 pour cent des voix l'initiative en faveur d'une baisse de la taxe sur les plaques des véhicules. Clos du Doubs n'a pas suivi l'ensemble du canton, qui a approuvé l'initiative.","NA NA"
6809,46.9,46.9,53.1,"Haute-Ajoie JU","Haute-Ajoie (JU)","Haute-Ajoie JU","NA NA","Les habitants de Haute-Ajoie ne veulent pas de l'initiative en faveur d'une baisse de la taxe sur les plaques des véhicules. Ils ont rejeté la proposition par 53,1 pour cent. Haute-Ajoie n'a pas suivi l'ensemble du canton, qui a approuvé l'initiative.","NA NA"
6810,15.3,15.3,84.7,"La Baroche JU","La Baroche (JU)","La Baroche JU","NA NA","Les habitants de La Baroche ne veulent pas de l'initiative en faveur d'une baisse de la taxe sur les plaques des véhicules. Ils ont rejeté la proposition par 84,7 pour cent. La Baroche n'a pas suivi l'ensemble du canton, qui a approuvé l'initiative.","NA NA"
